validation_id,model_id,runtime_secs,CRPS_fold_0_test,CRPS_fold_1_test,CRPS_fold_2_test,CRPS_fold_3_test,CRPS_fold_4_test,CRPS_fold_5_test,CRPS_fold_6_test,CRPS_fold_7_test,CRPS_fold_8_test,CRPS_fold_9_test,CRPS_fold_10_test,CRPS_fold_11_test,CRPS_mean,CRPS_std,PinballLoss_fold_0_test,PinballLoss_fold_1_test,PinballLoss_fold_2_test,PinballLoss_fold_3_test,PinballLoss_fold_4_test,PinballLoss_fold_5_test,PinballLoss_fold_6_test,PinballLoss_fold_7_test,PinballLoss_fold_8_test,PinballLoss_fold_9_test,PinballLoss_fold_10_test,PinballLoss_fold_11_test,PinballLoss_mean,PinballLoss_std,EmpiricalCoverage_fold_0_test,EmpiricalCoverage_fold_1_test,EmpiricalCoverage_fold_2_test,EmpiricalCoverage_fold_3_test,EmpiricalCoverage_fold_4_test,EmpiricalCoverage_fold_5_test,EmpiricalCoverage_fold_6_test,EmpiricalCoverage_fold_7_test,EmpiricalCoverage_fold_8_test,EmpiricalCoverage_fold_9_test,EmpiricalCoverage_fold_10_test,EmpiricalCoverage_fold_11_test,EmpiricalCoverage_mean,EmpiricalCoverage_std,AUCalibration_fold_0_test,AUCalibration_fold_1_test,AUCalibration_fold_2_test,AUCalibration_fold_3_test,AUCalibration_fold_4_test,AUCalibration_fold_5_test,AUCalibration_fold_6_test,AUCalibration_fold_7_test,AUCalibration_fold_8_test,AUCalibration_fold_9_test,AUCalibration_fold_10_test,AUCalibration_fold_11_test,AUCalibration_mean,AUCalibration_std,IntervalWidth_fold_0_test,IntervalWidth_fold_1_test,IntervalWidth_fold_2_test,IntervalWidth_fold_3_test,IntervalWidth_fold_4_test,IntervalWidth_fold_5_test,IntervalWidth_fold_6_test,IntervalWidth_fold_7_test,IntervalWidth_fold_8_test,IntervalWidth_fold_9_test,IntervalWidth_fold_10_test,IntervalWidth_fold_11_test,IntervalWidth_mean,IntervalWidth_std
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_dirft_NaiveVariance,21.202872276306152,496.9691373266043,546.6258008147855,591.6726154655553,455.1076073201696,460.86243858521374,403.6832733483174,507.980551767784,391.19298540868823,737.8311806165306,452.1981056415473,429.5004412751395,484.0535972302584,496.4731445667162,94.98208709713298,127.2341308939024,131.9008052956649,162.8315008454138,157.1788177882703,157.05677964361226,130.2386066543015,122.65898715537408,133.825570522276,131.33769621400148,139.88103658776788,121.33021047155576,133.73168344459913,137.43381879306162,13.99313298751764,1.0,1.0,1.0,1.0,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982638888888888,0.0060140653040586,0.4887152777777777,0.2309027777777777,0.2717013888888889,0.3914930555555556,0.2543402777777777,0.4314236111111111,0.3020833333333333,0.4835069444444444,0.3133680555555555,0.421875,0.2126736111111111,0.3315972222222222,0.3444733796296296,0.0965390701661469,5089.365235756094,5276.032211826592,6513.26003381655,6287.152711530808,6279.629879060279,5209.544266172058,4906.359486214962,5353.022820891037,5253.507848560056,5595.241463510713,4853.208418862229,5349.267337783963,5497.132642832112,559.3890125277976
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_dirft_SquaringResiduals,94.21304512023926,5853.21870679397,4574.161193233573,2820.665498246064,5507.980210392098,3322.001053538848,5037.178146879327,2978.9071877724805,4086.682306333092,5281.895668851069,5775.06221917479,7577.165167370166,5787.283566787472,4883.516743781079,1395.8332082629454,2465.927543967179,1757.2932479856315,990.9569517843616,2354.5281419110343,1391.5460667652806,1891.224165398856,813.70073271418,1375.6884917530888,2002.6597976363305,2471.0206263351474,3514.249286495493,2560.734240412441,1965.794107763252,763.614198188715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3723958333333333,0.4105902777777777,0.4800347222222222,0.4401041666666667,0.3776041666666667,0.3619791666666667,0.4383680555555556,0.5,0.3767361111111111,0.4930555555555555,0.23046875,0.3268229166666667,0.4006799768518518,0.0772234282200636,3308.324719996375,3804.512177207243,3011.057165031169,2868.68257944483,1935.0511108757685,4504.77372575529,4833.644715866302,4792.742918065159,4583.660713754448,2991.114259389758,1970.0878371314668,2390.7309394660333,3416.198571831987,1070.0740742510668
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_last_BaggingForecaster_BlockDistributionBootstrap,2.2788069248199463,201.0583803333036,229.2149593377757,207.6733089430612,206.14829304695417,310.68173307931005,296.4844308049152,189.12140231097683,234.46194680041523,193.30083859844183,309.5771463913406,197.8983177835381,387.5398931867159,246.9300542180623,63.686358463789354,61.3576400934854,67.84002153998208,66.17662822324718,66.01802733648321,68.21623576738311,64.22766439810653,62.49500176710781,70.15253623394301,60.36515450227715,74.27962653603454,67.07558776411547,66.52341527424498,66.2272949530342,3.857280572106108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9947916666666666,0.0180421959121758,0.4522569444444444,0.3220486111111111,0.2751736111111111,0.4496527777777777,0.2890625,0.3142361111111111,0.3506944444444444,0.4991319444444444,0.2960069444444445,0.4921875,0.1805555555555555,0.3793402777777778,0.3583622685185185,0.0981030801216083,2454.305603739416,2713.6008615992814,2647.0651289298858,2640.721093459327,2728.6494306953236,2569.1065759242597,2499.800070684311,2806.101449357719,2414.6061800910848,2887.862422449816,2683.0235105646184,2660.936610969798,2642.14824487207,139.65944997340787
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_last_BaggingForecaster_BlockResidualBootstrap,2.2822577953338623,171.03044258740974,204.7793275795185,203.4837614706341,150.96767208033057,297.6507460756515,271.5740156655162,168.41727583744012,192.41971835439077,173.50104052618636,370.38039165798904,188.4423546340904,365.1112287612498,229.81316460253393,77.13794751066493,62.85437003331375,75.5691321109949,71.09790641272815,61.437114000032494,71.00510697256234,64.16087719800574,58.562783963380234,100.5053510904588,61.50581650614613,79.1294273376684,65.45758570399668,67.76474247959167,69.92085115073994,11.418278616680729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.9895833333333334,0.0360843918243516,0.4479166666666667,0.3550347222222222,0.2005208333333333,0.3758680555555555,0.3541666666666667,0.3602430555555556,0.3619791666666667,0.4982638888888888,0.3055555555555556,0.4947916666666667,0.2005208333333333,0.3576388888888888,0.359375,0.0949458141420992,2514.1748013325487,3022.765284439796,2843.9162565091247,2457.484560001298,2840.2042789024913,2566.435087920229,2342.5113585352087,4020.2140436183495,2460.232660245844,2766.0000497131114,2618.303428159866,2710.589699183666,2763.5692923801284,441.7560343035087
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_last_BaggingForecaster_BlockStatisticPreservingBootstrap,2.291996955871582,224.349027299692,315.42842046506547,305.77495020474305,181.89477506513813,309.2941140307885,234.09184409550048,373.02252614561775,231.34897760580887,357.21222024239097,300.024297520939,242.96753908296057,328.6718619372289,283.6733794746562,59.21312151375282,74.76977329467395,90.83092953922876,110.47607668715008,83.36740779332843,88.67994590764161,85.49333999272775,88.76806839389421,96.59616491026368,101.3138055989056,97.5012290016994,70.66914010890716,85.20099088321997,89.47223934263671,11.039728710708648,1.0,1.0,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982638888888888,0.0060140653040586,0.3472222222222222,0.3819444444444444,0.21875,0.3142361111111111,0.375,0.4670138888888888,0.234375,0.4279513888888889,0.5,0.3854166666666667,0.1310763888888888,0.3689236111111111,0.3459924768518518,0.1066616824834092,2990.7909317869567,3633.237181569149,4415.001317239395,3334.6963117331356,3547.1978363056623,3419.73359970911,3550.7227357557676,3863.846596410544,4052.5522239562215,3900.049160067976,2826.765604356285,3408.0396353287974,3578.5527611849157,440.8910738862219
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_last_BaggingForecaster_MovingBlockBootstrap,2.145995855331421,246.14498430230375,343.9141588940527,276.651052435445,204.68401929399545,340.5301087526254,211.0379445189183,392.51592263542346,228.68551089174295,363.5017046075709,343.26825962408014,234.0361694584661,393.9500446779372,298.2433233410468,71.79923434975304,63.266895346661,95.27991159793584,86.81294268991644,108.0374677208985,112.0661412120192,93.71606176769828,92.6007155774305,87.07720059687682,102.27708409159344,80.72594939024333,70.24120873857574,89.81991570707285,90.16012453641018,14.209291135949382,1.0,1.0,1.0,1.0,1.0,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9982638888888888,0.0060140653040586,0.4635416666666667,0.359375,0.2465277777777778,0.4487847222222221,0.3932291666666667,0.4921875,0.1744791666666666,0.4895833333333333,0.3793402777777778,0.3515625,0.1666666666666666,0.2604166666666667,0.3521412037037037,0.1160979992329865,2530.675813866439,3811.1964639174303,3472.5177075966553,4321.4987088359385,4482.645648480767,3746.21453558281,3704.02862309722,3483.0880238750724,4091.083363663735,3229.037975609733,2809.648349543029,3592.7966282829125,3606.202653529312,568.3168384524082
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_last_ConformalIntervals_M,0.8837020397186279,502.82243658640346,718.9152536232823,819.4889400406581,794.4586007045351,1002.2256017306825,926.8104168410856,853.5962434128586,851.7856806671543,664.9558487952837,1008.692142648372,809.7046051075454,772.2733419662308,810.477426010341,141.15276014449924,73.16105079342466,105.06385046232646,120.23949942654076,116.97389416534298,145.57197029420576,130.54957560199668,124.62074398129344,123.83995795783414,96.54054276994364,143.11836183963976,118.98521766180556,104.23509131375889,116.90831302234274,20.10692042962804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4730902777777778,0.3506944444444444,0.2282986111111111,0.4192708333333333,0.2543402777777777,0.3315972222222222,0.2786458333333333,0.4522569444444444,0.171875,0.4982638888888888,0.1788194444444444,0.3637152777777778,0.3334056712962963,0.1126926013925508,2926.4420317369854,4202.554018493057,4809.579977061629,4678.955766613718,5822.87881176823,5221.983024079866,4984.829759251735,4953.598318313362,3861.621710797744,5724.734473585588,4759.40870647222,4169.4036525503525,4676.332520893707,804.2768171851214
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_last_ConformalIntervals_conformal,0.9598369598388672,218.2431359593545,250.1739758347547,216.9155563972494,223.36192648010933,315.4773210066475,384.3663043089262,241.39731726457276,277.9276996626763,331.20351606417967,423.46208635590216,244.9165424669327,411.222188568348,294.8889641974711,76.59192615882486,77.69944176145842,79.08636210104166,69.011753259375,103.3642345397918,91.02946012187503,96.57477636666678,88.70026546583335,88.05371863125012,109.07534781041674,113.28406389999998,86.44448459583325,91.74947761666668,91.17278218085072,12.949198485805276,1.0,1.0,0.9791666666666666,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,0.9791666666666666,1.0,1.0,0.9930555555555556,0.0135695614016443,0.4800347222222221,0.3532986111111111,0.2282986111111111,0.4140625,0.3012152777777777,0.3463541666666667,0.3203125,0.4409722222222221,0.1527777777777777,0.5,0.1840277777777777,0.3550347222222221,0.339699074074074,0.1108156121647917,3107.977670458336,3163.454484041665,2757.591809958332,4134.569381591668,3575.153708625001,3862.991054666669,3548.0106186333323,3522.1487452500023,4363.013912416667,4515.39160683333,3457.779383833328,3669.979104666664,3639.838456747917,516.3534607619029
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_last_ConformalIntervals_empirical,0.8612799644470215,152.7143163990938,172.4053208367101,202.6051607422332,193.2587961281855,262.66499358623594,366.64699432267224,188.88929980580775,234.5625848581913,205.80183581947696,343.5209538091026,206.1962124414939,439.2521360120497,247.37655039677108,88.95516119668916,44.70377751166673,55.802686890364456,72.7587043876042,72.70559374921882,77.84160584187504,66.24709136338545,70.07078669713538,64.80009649250007,64.00324538020834,75.36560438359379,79.66135117942711,116.23361293437516,71.68284640094622,17.11104947539384,1.0,0.9375,0.9791666666666666,1.0,0.9166666666666666,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,0.9756944444444444,0.0330400608791149,0.4826388888888889,0.3541666666666667,0.2022569444444444,0.4140625,0.3090277777777777,0.3263888888888889,0.2994791666666667,0.4557291666666667,0.1692708333333333,0.5,0.1779513888888888,0.3732638888888888,0.3386863425925925,0.1141285749585333,1788.1511004666688,2203.9252420729094,2903.7525688375003,2908.223749968751,2889.691263466668,2592.23290891042,2802.831467885413,2592.0038597000016,2560.1298152083327,2716.783237843747,3186.454047177083,4649.344517375003,2816.126981576041,682.6995906464897
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_last_ConformalIntervals_empirical_residual,0.8706619739532471,125.05896740005667,161.42657041895504,187.12998472470508,159.4098526507305,247.4755289833537,368.0939516613492,185.25242627989113,194.7043732296875,154.19677538320238,322.97780437511346,168.4677667369233,404.00912457720943,223.18359386843144,91.977286883215,14.58999289218742,19.36006015312495,22.521234297916525,13.06428943333345,112.22044710104122,180.8077255369789,17.343975045312803,51.75953924843787,16.346259336979152,131.6492918963542,13.692427983854197,212.31480433072872,67.13917060468744,72.80238721661057,0.7083333333333334,0.7083333333333334,0.5833333333333334,0.9583333333333334,0.1875,0.125,0.6875,0.6041666666666666,0.7916666666666666,0.3333333333333333,0.9583333333333334,0.1875,0.5694444444444444,0.2940021931249655,0.4644097222222222,0.3611111111111111,0.2178819444444444,0.4184027777777778,0.2795138888888889,0.3402777777777778,0.3003472222222222,0.4435763888888888,0.1831597222222222,0.4973958333333333,0.1822916666666666,0.3524305555555556,0.3367332175925926,0.1075398559355501,338.00504943750065,509.2651030000031,477.6175194166671,512.1025392083374,316.7811392500012,412.539502729169,503.41316952082906,427.2919555624953,408.3959668124988,458.6419535624989,534.9791376875007,374.362828229169,439.44965536805586,71.73571893852888
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_last_Fallback,0.479888916015625,275.53470427270395,332.6371271544828,366.3893737784683,346.1003180256965,407.9143235462135,419.6855321951347,292.92297898797483,337.6799776180762,343.8029736843942,416.3830374368349,315.70068741796587,461.5868271331081,359.6948217709212,56.16160048506039,94.686522930692,114.05802050685465,124.92286291270489,121.50322045479167,125.22852233374738,104.88979367317486,98.30086861803358,109.40233332920369,118.51559154836228,111.425459368184,110.23963240426178,119.5098187151798,112.7235538995992,9.896112045686648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4748263888888888,0.3524305555555556,0.2170138888888888,0.4175347222222221,0.3064236111111111,0.3315972222222222,0.3038194444444444,0.4453125,0.1631944444444444,0.5,0.1822916666666666,0.3654513888888889,0.3383246527777777,0.1109520129544088,3787.4609172276782,4562.3208202741835,4996.914516508194,4860.128818191665,5009.140893349892,4195.591746926994,3932.034744721341,4376.093333168144,4740.623661934489,4457.018374727358,4409.5852961704695,4780.392748607189,4508.942155983966,395.84448182746553
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_last_NaiveVariance,36.1256959438324,275.24330361144956,327.65016846041163,397.7964930203022,360.8653995964143,422.1382409173336,419.33470830313087,301.73927429991284,343.1738857380739,326.3783747245463,431.0978214617001,301.2947083817509,461.4421938626313,364.0128810314714,60.638749350520335,94.58107847103412,112.24821553546326,136.3046784764132,126.71136172960496,130.98251052004022,104.97088086387012,101.56773514743378,111.50949890115078,112.23944585020377,118.35825025373384,105.12754436159628,119.3547611711702,114.49633010680952,12.418705948124938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4748263888888888,0.3524305555555556,0.2161458333333333,0.4175347222222221,0.3064236111111111,0.3307291666666667,0.3072916666666667,0.4444444444444445,0.1623263888888888,0.5,0.1822916666666666,0.3645833333333333,0.3382523148148148,0.1109805383483618,3783.243138841363,4489.928621418528,5452.187139056526,5068.454469184196,5239.3004208016055,4198.835234554804,4062.709405897349,4460.379956046029,4489.577834008149,4734.330010149351,4205.101774463849,4774.190446846805,4579.85320427238,496.7482379249973
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_last_SquaringResiduals,120.01870274543762,167.90082677006097,361.76911982301755,460.2119506123552,127.12378182320272,259.7074635775137,186.0859785808632,428.3574497912479,256.7932656060711,511.098579998097,472.3639187673968,126.10899695207026,423.7113343986075,315.102722225042,143.6028047299827,50.12624412685731,99.75606331506262,141.79029516379842,37.70957316024901,55.933204727086206,50.07440487540195,90.66146297165383,80.91713445805877,110.5817579922662,89.68107566950968,39.73056120592938,76.1392300354079,76.92508397510677,31.66667735789301,1.0,0.9166666666666666,0.9791666666666666,1.0,0.9375,1.0,0.5,1.0,0.6041666666666666,0.7708333333333334,1.0,0.8125,0.8767361111111112,0.1714416215145613,0.4592013888888888,0.3124999999999999,0.2560763888888889,0.4305555555555556,0.2578125,0.4045138888888888,0.3025173611111111,0.3385416666666667,0.3541666666666667,0.3619791666666667,0.1788194444444444,0.2543402777777778,0.3259186921296296,0.0821051117681463,2005.0497650742916,3969.578192053119,5662.555772270597,1508.3829264099595,2169.2781987544076,2002.976195016077,1898.5530212242236,3236.6853783223487,2408.1083267807867,3032.7156664541653,1589.222448237174,2184.294929418134,2638.9500683346073,1192.4109519570145
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_mean_BaggingForecaster_BlockDistributionBootstrap,1.1401662826538086,184.15321098165143,238.69696598654943,167.57849677113714,96.79400595336972,343.3773383413247,214.16400164664557,222.99535701887336,140.67041155304446,267.7641234178782,259.6989605192027,132.603130549987,559.0089462019602,235.62541241180193,122.33089895850924,57.858718641481026,69.28645175071458,31.331701896889413,26.393439719528843,109.13411982629388,51.0698275739409,68.15889774800783,22.921848806297344,86.31214192356482,85.13606099113696,24.10315196883549,209.9763766804514,70.14022812726188,52.09180621216904,0.5416666666666666,0.4375,0.6041666666666666,0.7916666666666666,0.2916666666666667,0.2083333333333333,0.4375,0.6458333333333334,0.3541666666666667,0.5,0.5416666666666666,0.0416666666666666,0.4496527777777778,0.2040194145338477,0.3984375,0.3315972222222222,0.2647569444444445,0.4053819444444444,0.3506944444444445,0.4270833333333333,0.2578125,0.4340277777777778,0.3645833333333333,0.3984375,0.165798611111111,0.3463541666666667,0.3454137731481482,0.080209852103025,421.1829999169175,565.6216114025445,528.7873646665486,458.5366156777934,513.3819282824562,446.919320962664,497.807841688169,499.5976688969884,498.9039932178789,521.4378401698216,428.4150406883864,511.4367364739186,491.0024135036739,43.49749284184214
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_mean_BaggingForecaster_BlockResidualBootstrap,1.1718270778656006,169.9176275093312,252.27407397670808,172.18757140553797,103.6093123593916,360.5725067893499,207.89619632304155,213.09408593490463,138.5833765864965,287.4046638499039,260.01352128936463,120.84662578138688,514.3020456622321,233.39180062230412,115.3664685553423,56.41986088620096,77.08977227553022,38.23107833049575,27.54980759674166,123.75692159575438,48.174158002956446,62.944746688097624,22.256942900231348,92.19147100365832,87.55659956554352,16.29616113411322,194.91237142382303,70.61499095026221,50.47472654533075,0.5625,0.4375,0.5,0.7916666666666666,0.2708333333333333,0.2291666666666666,0.4166666666666667,0.6458333333333334,0.375,0.4375,0.6875,0.0625,0.4513888888888888,0.2055367859298436,0.3923611111111111,0.3229166666666667,0.2578125,0.4123263888888889,0.3576388888888888,0.4236111111111111,0.2578125,0.4288194444444445,0.3628472222222222,0.3871527777777778,0.181423611111111,0.3237847222222222,0.3423755787037036,0.0769014191631766,441.08269636826543,528.5881302113067,495.68544459762256,499.5872839173344,474.7205929351605,462.9697284512099,461.0952032284301,483.7834886317858,492.1914442783439,474.2310011132175,430.1741728798641,509.89865403969696,479.5006533876865,28.204012056523844
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_mean_BaggingForecaster_BlockStatisticPreservingBootstrap,1.1019997596740725,174.6879741130233,221.40531694404353,162.1727219884327,109.93762150521184,325.75564575915354,192.0858977607586,201.62630487354127,127.52456794816078,240.6959708888085,258.6674131651686,126.03052558545426,489.97340843248577,219.2136140803536,105.31235029357616,48.437281258689495,57.32151152090714,27.732363377733456,29.39237744102862,78.07422135399338,35.037764715897325,52.238745767296514,16.727234490718224,67.76899505169553,75.37288111811282,15.450547044421866,154.22916574376328,54.81525740702148,37.946554750149225,0.6666666666666666,0.5208333333333334,0.8333333333333334,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.4583333333333333,0.9583333333333334,0.4166666666666667,0.5416666666666666,0.8958333333333334,0.1458333333333333,0.5850694444444445,0.2524279721082701,0.4175347222222221,0.3229166666666667,0.2517361111111111,0.4088541666666667,0.3255208333333333,0.4019097222222221,0.2578124999999999,0.4470486111111111,0.359375,0.4201388888888888,0.1822916666666666,0.3472222222222221,0.3451967592592592,0.0811783498899654,581.326666052632,700.5933748720114,733.7317218377533,656.6414595958884,745.4827000474032,654.5262354969051,563.4103176050025,662.2149182824543,571.6626468590636,655.3750444112525,568.4301130481377,647.3780297471588,645.0644356546386,62.9928368120357
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_mean_BaggingForecaster_MovingBlockBootstrap,1.0856339931488037,178.924285254544,242.0548289955543,166.4017287230887,109.64972328782846,349.85777036971194,190.1999895945113,268.9437065718264,115.14811616780835,291.3677252809052,271.8066157065812,132.14765352164048,451.04044295659065,230.62854886921593,102.63947462895892,56.4247609835723,66.44488002693717,26.869606605909333,29.303033061294183,75.83198543264284,30.282713546962732,81.2546398331637,16.92768201648738,89.81875864972262,81.90493498285733,15.908650977439011,147.08551935756125,59.838097122879155,38.64947778074894,0.5833333333333334,0.4583333333333333,0.8333333333333334,0.8125,0.4166666666666667,0.3541666666666667,0.4375,0.9166666666666666,0.3958333333333333,0.4375,0.8958333333333334,0.1666666666666666,0.5590277777777778,0.2456749189984924,0.3897569444444444,0.3272569444444445,0.2378472222222222,0.4071180555555556,0.3645833333333333,0.4340277777777778,0.2621527777777778,0.4088541666666667,0.3767361111111111,0.4114583333333333,0.1814236111111111,0.3333333333333333,0.3445457175925926,0.0793287751071148,554.2708608259529,591.103475439702,752.5677669396144,652.256902667623,732.8660717911918,683.62705078083,587.4942125107303,650.631699195783,682.1248765039619,695.4154517324123,616.0598400750583,619.0466248550255,651.4554027764905,60.48459194997999
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_mean_ConformalIntervals_M,0.5868017673492432,627.4479903806853,848.5298626780392,755.0090073358673,916.697085427569,912.706499041916,764.378185127934,749.6786204372833,545.9540688449258,796.9427532423916,740.539916639458,836.0930904072396,707.7562826743124,766.8111135198019,108.27298175724674,90.3616317420104,121.97980185161263,109.31476793857136,134.16031053418232,130.80941847181504,110.00253129332556,108.14542064662632,78.74629780984405,113.79005693903866,105.5171708076864,122.28462618345392,94.946460459775,110.00487455649512,16.344634021396324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3932291666666667,0.328125,0.2595486111111111,0.4149305555555555,0.3836805555555556,0.4921875,0.2595486111111111,0.4314236111111111,0.3663194444444445,0.390625,0.1875,0.2994791666666667,0.3505497685185185,0.0862234533570884,3614.4652696804146,4879.192074064503,4372.590717542854,5366.41242136729,5232.3767388726,4400.101251733021,4325.816825865052,3149.851912393761,4551.602277561545,4220.686832307455,4891.3850473381535,3797.858418390999,4400.1949822598035,653.7853608558526
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_mean_ConformalIntervals_conformal,0.6212663650512695,307.12774045215104,308.7864993128593,277.3773956838884,281.1420047383822,336.6363468122479,251.02619145918433,258.35871131381583,245.4264734182769,323.72741729707104,303.5504170547359,275.4911857831783,410.6309120756736,298.27344128345544,45.55520171581297,93.90230462617896,83.86604514002921,89.46991395900844,91.91126757971536,76.01299913740135,65.95094784155907,71.91640684939617,78.083735301463,86.49279775339,72.69162551970327,97.17366162348026,91.62141110050432,83.25775970265245,10.091721026804883,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,0.9791666666666666,1.0,1.0,1.0,0.9947916666666666,0.0129496158439179,0.3836805555555555,0.3229166666666667,0.2621527777777778,0.4114583333333333,0.3003472222222222,0.4262152777777778,0.2560763888888889,0.4435763888888889,0.3663194444444444,0.4001736111111111,0.1961805555555555,0.3498263888888889,0.3432436342592593,0.0769361515433555,3756.0921850471577,3354.6418056011667,3578.7965583603363,3676.4507031886137,3040.5199654960525,2638.037913662362,2852.7507704867057,3123.3494120585183,3458.1989851157578,2907.66502078813,3886.946464939209,3664.8564440201703,3328.192185730348,406.11819784813986
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_mean_ConformalIntervals_empirical,0.6115257740020752,197.7440814775283,282.7722640101021,224.7319223762132,224.7350801469693,307.0145517213622,223.31444384909025,208.46097474402185,229.66904234656613,263.1146323645237,296.4771571843947,190.21512083566475,382.1897527786796,252.53658531959303,55.99219244414983,51.16308688562931,71.20588372039681,74.13645794291952,77.93467713620632,69.92494206389811,68.8507284406976,49.66437860393609,58.53889888167635,65.62161382059402,75.1576226957875,50.346812712260075,69.73870351921579,65.1903172019348,10.1670789244862,1.0,0.9791666666666666,0.9791666666666666,1.0,1.0,0.9375,1.0,1.0,0.8541666666666666,0.9791666666666666,1.0,1.0,0.9774305555555556,0.0430255067838454,0.4027777777777778,0.3211805555555555,0.2326388888888889,0.4236111111111111,0.3385416666666667,0.4210069444444445,0.2586805555555555,0.4592013888888889,0.3654513888888888,0.4027777777777778,0.2083333333333333,0.3585069444444444,0.3493923611111111,0.0805703335941858,2046.5234754251712,2824.782002477105,2958.44276740388,3117.3870854482516,2796.9976825559224,2745.7057615936938,1986.5751441574428,2341.555955267053,2439.5667775355646,2986.656266715761,2013.8725084904015,2789.5481407686307,2587.3011306532394,405.52279899409587
[dataset=australian_electricity_demand_dataset_t3]_[cv_splitter=SlidingWindowSplitter],naive_mean_ConformalIntervals_empirical_residual,0.5692720413208008,173.06666005342854,251.66749595665024,227.39653620789963,150.59991888815648,293.754154787197,195.0129041278399,192.88938467353356,180.3733767224585,239.3905257565855,246.73931164390677,157.85314069891567,378.5167898419713,223.9383499465453,64.90594216014019,60.191919118517035,72.71469225201487,31.482014622679394,27.24699214703871,140.33922078603914,71.95213277090669,70.43967627446357,25.080851845479813,89.89395690818405,73.52106295377983,18.090116364138716,208.1272344906592,74.08998921115841,54.24319233687458,0.4791666666666667,0.4375,0.5625,0.7708333333333334,0.25,0.125,0.3333333333333333,0.5416666666666666,0.3333333333333333,0.4375,0.6458333333333334,0.0208333333333333,0.4114583333333333,0.2137782780042552,0.3940972222222221,0.3263888888888889,0.234375,0.4088541666666667,0.3480902777777778,0.4210069444444445,0.2569444444444444,0.4210069444444445,0.3663194444444444,0.3880208333333333,0.1762152777777778,0.2447916666666666,0.3321759259259259,0.0838024834888177,310.51331339261856,517.402576952991,556.6686751103363,351.616690555406,374.3441768670808,360.6845775573776,364.8350633210077,443.9965228555198,432.06794250536774,532.1906380898889,418.7916972793008,405.1690459547937,422.35674337014075,78.00822684746005
